source_file,source_type,link_type,target_url_or_ref,resolved_target,status,error_category,notes
index.html,HTML,SELF_ANCHOR,#main,index.html#main,PASS,NONE,Valid self anchor
index.html,HTML,INTERNAL_PAGE,schedule.html,schedule.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/barcelona.html,guide/barcelona.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/girona.html,guide/girona.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/nice.html,guide/nice.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/aix.html,guide/aix.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/luberon.html,guide/luberon.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/avignon.html,guide/avignon.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/lyon.html,guide/lyon.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,guide/paris.html,guide/paris.html,PASS,NONE,Valid internal link
index.html,HTML,SELF_ANCHOR,#,index.html#,PASS,NONE,Valid self anchor
index.html,HTML,INTERNAL_PAGE,map/index.html,map/index.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,schedule.html,schedule.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,prepare/emergency.html,prepare/emergency.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./about/credits.html,about/credits.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./schedule.html,schedule.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./guide/index.html,guide/index.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./map/index.html,map/index.html,PASS,NONE,Valid internal link
index.html,HTML,INTERNAL_PAGE,./prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/style.css,assets/style.css,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/app.js,assets/app.js,PASS,NONE,Valid internal link
index.html,HTML,ASSET,./assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
offline-fallback.html,HTML,SELF_ANCHOR,#main,offline-fallback.html#main,PASS,NONE,Valid self anchor
offline-fallback.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,index.html,index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,offline.html,offline.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./about/credits.html,about/credits.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./schedule.html,schedule.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./guide/index.html,guide/index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./map/index.html,map/index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,INTERNAL_PAGE,./prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/style.css,assets/style.css,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/app.js,assets/app.js,PASS,NONE,Valid internal link
offline-fallback.html,HTML,ASSET,./assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
offline.html,HTML,SELF_ANCHOR,#main,offline.html#main,PASS,NONE,Valid self anchor
offline.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./about/credits.html,about/credits.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./schedule.html,schedule.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./guide/index.html,guide/index.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./map/index.html,map/index.html,PASS,NONE,Valid internal link
offline.html,HTML,INTERNAL_PAGE,./prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/style.css,assets/style.css,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/app.js,assets/app.js,PASS,NONE,Valid internal link
offline.html,HTML,ASSET,./assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
regions.html,HTML,INTERNAL_PAGE,guide/index.html,guide/index.html,PASS,NONE,Valid internal link
regions.html,HTML,ASSET,guide/index.html,guide/index.html,PASS,NONE,Valid internal link
schedule.html,HTML,SELF_ANCHOR,#main,schedule.html#main,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#barcelona,schedule.html#barcelona,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#girona,schedule.html#girona,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#nice,schedule.html#nice,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#aix,schedule.html#aix,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#luberon,schedule.html#luberon,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#avignon,schedule.html#avignon,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#lyon,schedule.html#lyon,PASS,NONE,Valid self anchor
schedule.html,HTML,SELF_ANCHOR,#paris,schedule.html#paris,PASS,NONE,Valid self anchor
schedule.html,HTML,INTERNAL_PAGE,guide/barcelona.html,guide/barcelona.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-01.html,daily/day-01.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-02.html,daily/day-02.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-03.html,daily/day-03.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/girona.html,guide/girona.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-04.html,daily/day-04.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-05.html,daily/day-05.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-06.html,daily/day-06.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/nice.html,guide/nice.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-07.html,daily/day-07.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-08.html,daily/day-08.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-09.html,daily/day-09.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-10.html,daily/day-10.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-11.html,daily/day-11.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/aix.html,guide/aix.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-12.html,daily/day-12.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-13.html,daily/day-13.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-14.html,daily/day-14.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-15.html,daily/day-15.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/luberon.html,guide/luberon.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-16.html,daily/day-16.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-17.html,daily/day-17.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-18.html,daily/day-18.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/avignon.html,guide/avignon.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-19.html,daily/day-19.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-20.html,daily/day-20.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-21.html,daily/day-21.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-22.html,daily/day-22.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/lyon.html,guide/lyon.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-23.html,daily/day-23.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-24.html,daily/day-24.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-25.html,daily/day-25.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-26.html,daily/day-26.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,guide/paris.html,guide/paris.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-27.html,daily/day-27.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-28.html,daily/day-28.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-29.html,daily/day-29.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-30.html,daily/day-30.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-31.html,daily/day-31.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-32.html,daily/day-32.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-33.html,daily/day-33.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-34.html,daily/day-34.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-35.html,daily/day-35.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-36.html,daily/day-36.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-37.html,daily/day-37.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-38.html,daily/day-38.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-39.html,daily/day-39.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-40.html,daily/day-40.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-41.html,daily/day-41.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-42.html,daily/day-42.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./daily/day-43.html,daily/day-43.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./about/credits.html,about/credits.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./index.html,index.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./schedule.html,schedule.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./guide/index.html,guide/index.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./map/index.html,map/index.html,PASS,NONE,Valid internal link
schedule.html,HTML,INTERNAL_PAGE,./prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/style.css,assets/style.css,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/app.js,assets/app.js,PASS,NONE,Valid internal link
schedule.html,HTML,ASSET,./assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
about/credits.html,HTML,SELF_ANCHOR,#main,about/credits.html#main,PASS,NONE,Valid self anchor
about/credits.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by/2.0,https://creativecommons.org/licenses/by/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,"https://commons.wikimedia.org/wiki/File:Aerial_view_of_Barcelona,_Spain_(51227309370)_edited.jpg","https://commons.wikimedia.org/wiki/File:Aerial_view_of_Barcelona,_Spain_(51227309370)_edited.jpg",PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Sagrada_Familia_Ext%C3%A9rieur.jpg,https://commons.wikimedia.org/wiki/File:Sagrada_Familia_Ext%C3%A9rieur.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Av_Gaud%C3%AD_i_Sagrada_Familia_vist_des_del_Pavell%C3%B3_de_l%27Administraci%C3%B3_de_l%27Hospital_de_Sant_Pau.JPG,https://commons.wikimedia.org/wiki/File:Av_Gaud%C3%AD_i_Sagrada_Familia_vist_des_del_Pavell%C3%B3_de_l%27Administraci%C3%B3_de_l%27Hospital_de_Sant_Pau.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,"https://commons.wikimedia.org/wiki/File:Hospital_Sant_Pau,_main_facade.jpg","https://commons.wikimedia.org/wiki/File:Hospital_Sant_Pau,_main_facade.jpg",PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/2.0,https://creativecommons.org/licenses/by-sa/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Barcelona_-_Carrer_del_Bisbe.jpg,https://commons.wikimedia.org/wiki/File:Barcelona_-_Carrer_del_Bisbe.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,"https://commons.wikimedia.org/wiki/File:066_Mercat_de_la_Concepci%C3%B3,_c._Arag%C3%B3_311_bis_(Barcelona),_interior.jpg","https://commons.wikimedia.org/wiki/File:066_Mercat_de_la_Concepci%C3%B3,_c._Arag%C3%B3_311_bis_(Barcelona),_interior.jpg",PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/3.0,https://creativecommons.org/licenses/by-sa/3.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Biblioteca_de_Catalunya_-_Sala_interior.JPG,https://commons.wikimedia.org/wiki/File:Biblioteca_de_Catalunya_-_Sala_interior.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Macba_front.jpg,https://commons.wikimedia.org/wiki/File:Macba_front.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,http://creativecommons.org/licenses/by-sa/3.0/,http://creativecommons.org/licenses/by-sa/3.0/,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Sitges_-_Ansicht_4.jpg,https://commons.wikimedia.org/wiki/File:Sitges_-_Ansicht_4.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/2.5,https://creativecommons.org/licenses/by-sa/2.5,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Cau_Ferrat_Sitges_1.jpg,https://commons.wikimedia.org/wiki/File:Cau_Ferrat_Sitges_1.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,"https://commons.wikimedia.org/wiki/File:008_Maricel_de_Terra_i_Maricel_de_Mar,_a_banda_i_banda_del_carrer_de_Fonollar_(Sitges).jpg","https://commons.wikimedia.org/wiki/File:008_Maricel_de_Terra_i_Maricel_de_Mar,_a_banda_i_banda_del_carrer_de_Fonollar_(Sitges).jpg",PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by/2.0,https://creativecommons.org/licenses/by/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Pa_amb_tomaquet_-_stonesoup.jpg,https://commons.wikimedia.org/wiki/File:Pa_amb_tomaquet_-_stonesoup.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by/4.0,https://creativecommons.org/licenses/by/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Crema_catalana._Postre.jpg,https://commons.wikimedia.org/wiki/File:Crema_catalana._Postre.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:The_houses_of_the_Onyar.jpg,https://commons.wikimedia.org/wiki/File:The_houses_of_the_Onyar.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Girona_Cathedral_2020.jpg,https://commons.wikimedia.org/wiki/File:Girona_Cathedral_2020.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/3.0,https://creativecommons.org/licenses/by-sa/3.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,"https://commons.wikimedia.org/wiki/File:L%27%C3%A9glise_Notre-Dame-des-Anges_et_une_partie_du_port,_Collioure_(6).JPG","https://commons.wikimedia.org/wiki/File:L%27%C3%A9glise_Notre-Dame-des-Anges_et_une_partie_du_port,_Collioure_(6).JPG",PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/3.0,https://creativecommons.org/licenses/by-sa/3.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Nucli_hist%C3%B2ric_de_Peratallada_1.JPG,https://commons.wikimedia.org/wiki/File:Nucli_hist%C3%B2ric_de_Peratallada_1.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by/2.0,https://creativecommons.org/licenses/by/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Calella_de_Palafrugell_(26023087965).jpg,https://commons.wikimedia.org/wiki/File:Calella_de_Palafrugell_(26023087965).jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Xuixo.jpg,https://commons.wikimedia.org/wiki/File:Xuixo.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/2.0,https://creativecommons.org/licenses/by-sa/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Suquet_de_peix.jpg,https://commons.wikimedia.org/wiki/File:Suquet_de_peix.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/2.5,https://creativecommons.org/licenses/by-sa/2.5,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Nice_promenade-anglais.jpg,https://commons.wikimedia.org/wiki/File:Nice_promenade-anglais.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Cours_Saleya_market_fruit_stalls_Nice_2026.JPG,https://commons.wikimedia.org/wiki/File:Cours_Saleya_market_fruit_stalls_Nice_2026.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Vue_du_Vieux-Nice.jpg,https://commons.wikimedia.org/wiki/File:Vue_du_Vieux-Nice.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Nice_Harbor_from_Castle_Hill_01.jpg,https://commons.wikimedia.org/wiki/File:Nice_Harbor_from_Castle_Hill_01.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Le_Suquet_old_town_panorama_Cannes_2026.JPG,https://commons.wikimedia.org/wiki/File:Le_Suquet_old_town_panorama_Cannes_2026.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/3.0,https://creativecommons.org/licenses/by-sa/3.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Socca_a_Nice.jpg,https://commons.wikimedia.org/wiki/File:Socca_a_Nice.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Pissaladi%C3%A8re.jpg,https://commons.wikimedia.org/wiki/File:Pissaladi%C3%A8re.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by/2.0,https://creativecommons.org/licenses/by/2.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Diagonal_in_Barcelona_(3795275260).jpg,https://commons.wikimedia.org/wiki/File:Diagonal_in_Barcelona_(3795275260).jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Cadaques-vista.JPG,https://commons.wikimedia.org/wiki/File:Cadaques-vista.JPG,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:WLM_-_2020_-_Castillo_de_Tosa_de_Mar.jpg,https://commons.wikimedia.org/wiki/File:WLM_-_2020_-_Castillo_de_Tosa_de_Mar.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/4.0,https://creativecommons.org/licenses/by-sa/4.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:View_of_Sant_Feliu_de_Gu%C3%ADxols_beach_and_marina.jpg,https://commons.wikimedia.org/wiki/File:View_of_Sant_Feliu_de_Gu%C3%ADxols_beach_and_marina.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/licenses/by-sa/3.0,https://creativecommons.org/licenses/by-sa/3.0,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://commons.wikimedia.org/wiki/File:Panorama_von_Monaco-La_Turbie.jpg,https://commons.wikimedia.org/wiki/File:Panorama_von_Monaco-La_Turbie.jpg,PASS,NONE,External link valid syntax
about/credits.html,HTML,EXTERNAL,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,PASS,NONE,External link valid syntax
